CaseID,TransactionID,TransactionDate,AccountID,RecipientAccountID,TransactionAmount,Location,BPS_RegionCode,IsFraud,FraudType,AnalystStatus,RecommendedDecision_Seed,ReviewPriority_Seed,SLAHours_Seed,EscalationTeam_Seed,ThreatIntelFlagInt,FraudScore_Probability_Seed,RuleRiskLevel,Split
CASE-002211,TX002211,2024-11-04 8:09:21,AC00349,REC-0120,23.14,Semarang,3374,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1148,low,train
CASE-002212,TX002212,2024-11-04 8:09:44,AC00235,REC-0277,545.87,Padang,1371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1995,low,validation
CASE-002213,TX002213,2024-11-04 8:07:18,AC00228,REC-0112,21.21,Manado,7171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1273,low,train
CASE-002214,TX002214,2024-11-04 8:07:23,AC00024,REC-0029,423.53,Samarinda,6472,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1395,low,train
CASE-002215,TX002215,2024-11-04 8:11:56,AC00330,REC-0072,142.1,Pontianak,6171,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4733,high,validation
CASE-002216,TX002216,2024-11-04 8:11:26,AC00290,REC-0258,1413.24,Kupang,5371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2953,medium,train
CASE-002217,TX002217,2024-11-04 8:08:38,AC00042,REC-0149,114.15,Banda Aceh,1171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0953,low,validation
CASE-002218,TX002218,2024-11-04 8:07:16,AC00203,REC-0120,275.98,Bekasi,3275,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1725,low,train
CASE-002219,TX002219,2024-11-04 8:09:15,AC00248,REC-0295,590.68,Bekasi,3275,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1588,low,train
CASE-002220,TX002220,2024-11-04 8:12:18,AC00140,REC-0164,152.42,Pekanbaru,1471,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1379,low,train
CASE-002221,TX002221,2024-11-04 8:08:17,AC00095,REC-0296,395.77,Sorong,9271,0,None,Cleared,approve,P3,24,Transaction Monitoring,1,0.4973,high,train
CASE-002222,TX002222,2024-11-04 8:06:37,AC00225,REC-RING011,615.16,Malang,3573,1,Account Takeover (ATO),Investigating,hold_for_review,P2,8,ATO Response,1,0.7158,high,train
CASE-002223,TX002223,2024-11-04 8:07:02,AC00445,REC-0165,207.82,Balikpapan,6471,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.4571,high,train
CASE-002224,TX002224,2024-11-04 8:07:19,AC00385,REC-0122,220.52,Palangka Raya,6271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0751,low,train
CASE-002225,TX002225,2024-11-04 8:11:13,AC00143,REC-0155,281.47,Ambon,8171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2275,medium,validation
CASE-002226,TX002226,2024-11-04 8:07:03,AC00448,REC-0074,57.91,Jayapura,9471,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.5009,high,train
CASE-002227,TX002227,2024-11-04 8:07:38,AC00273,REC-0267,30.48,Palangka Raya,6271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0988,low,train
CASE-002228,TX002228,2024-11-04 8:11:45,AC00291,REC-0114,1152.58,Bogor,3271,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3095,medium,train
CASE-002229,TX002229,2024-11-04 8:08:12,AC00337,REC-0212,453.09,Pekanbaru,1471,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3096,medium,test
CASE-002230,TX002230,2024-11-04 8:08:43,AC00332,REC-0154,424.47,Bengkulu,1771,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2619,medium,train
CASE-002231,TX002231,2024-11-04 8:09:36,AC00040,REC-0141,228.4,Surabaya,3578,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.5071,high,test
CASE-002232,TX002232,2024-11-04 8:08:55,AC00089,REC-0032,67.17,Palangka Raya,6271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0681,low,test
CASE-002233,TX002233,2024-11-04 8:06:51,AC00231,REC-0286,284.89,Banda Aceh,1171,0,None,Cleared,approve,P3,24,Transaction Monitoring,1,0.4628,high,test
CASE-002234,TX002234,2024-11-04 8:10:00,AC00277,REC-0090,118.69,Surabaya,3578,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2946,medium,train
CASE-002235,TX002235,2024-11-04 8:09:51,AC00465,REC-0219,221.33,Jambi,1571,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1519,low,train
CASE-002236,TX002236,2024-11-04 8:12:07,AC00205,REC-0285,252.31,Palangka Raya,6271,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1489,low,test
CASE-002237,TX002535,2024-11-04 8:06:34,AC00036,REC-0254,58.85,Batam,2171,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.094,low,train
CASE-002238,TX002238,2024-11-04 8:11:54,AC00227,REC-0025,194.68,Banjarmasin,6371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0927,low,train
CASE-002239,TX002239,2024-11-04 8:09:08,AC00251,REC-0177,433.53,Ambon,8171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2324,medium,train
CASE-002240,TX002240,2024-11-04 8:08:51,AC00298,REC-0196,178.26,Bengkulu,1771,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1674,low,validation
CASE-002241,TX002241,2024-11-04 8:09:29,AC00315,REC-0269,207.65,Pontianak,6171,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.3657,medium,train
CASE-002242,TX002242,2024-11-04 8:08:13,AC00292,REC-0164,237.0,Jakarta Barat,3173,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.3949,medium,train
CASE-002243,TX002243,2024-11-04 8:11:33,AC00252,REC-RING007,1169.59,Kupang,5371,1,Account Takeover (ATO),Closed-Confirmed Fraud,block_and_freeze,P2,8,ATO Response,1,0.6202,high,train
CASE-002244,TX002244,2024-11-04 8:08:39,AC00400,REC-0077,347.63,Jakarta Pusat,3171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1186,low,train
CASE-002245,TX002245,2024-11-04 8:08:06,AC00384,REC-0154,517.68,Surabaya,3578,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.5073,high,test
CASE-002246,TX002246,2024-11-04 8:10:09,AC00329,REC-0193,36.25,Jakarta Barat,3173,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0795,low,train
CASE-002247,TX002247,2024-11-04 8:07:22,AC00033,REC-0095,46.53,Pontianak,6171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0554,low,train
CASE-002248,TX002248,2024-11-04 8:07:01,AC00003,REC-0243,207.47,Padang,1371,1,Account Takeover (ATO),Closed-Confirmed Fraud,block_and_freeze,P2,8,ATO Response,1,0.7964,critical,train
CASE-002249,TX002249,2024-11-04 8:08:58,AC00429,REC-0124,199.7,Depok,3276,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2536,medium,train
CASE-002250,TX002250,2024-11-04 8:11:34,AC00488,REC-0116,307.89,Manado,7171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2041,low,train
CASE-002251,TX002251,2024-11-04 8:07:58,AC00325,REC-0154,403.63,Balikpapan,6471,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3891,medium,test
CASE-002252,TX002252,2024-11-04 8:10:01,AC00359,REC-0074,20.06,Banjarmasin,6371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2529,medium,train
CASE-002253,TX002253,2024-11-04 8:06:31,AC00478,REC-0238,236.57,Jayapura,9471,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1119,low,train
CASE-002254,TX002254,2024-11-04 8:09:57,AC00236,REC-0030,0.32,Malang,3573,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.3555,medium,train
CASE-002255,TX002255,2024-11-04 8:07:23,AC00085,REC-0288,14.28,Jakarta Selatan,3174,0,None,Cleared,approve,P3,24,Transaction Monitoring,1,0.3608,medium,train
CASE-002256,TX002256,2024-11-04 8:08:22,AC00349,REC-0212,232.35,Banda Aceh,1171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1454,low,train
CASE-002257,TX002257,2024-11-04 8:06:39,AC00314,REC-0214,317.53,Padang,1371,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1833,low,train
CASE-002258,TX002258,2024-11-04 8:11:01,AC00056,REC-0286,74.67,Depok,3276,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.5012,high,test
CASE-002259,TX002259,2024-11-04 8:09:26,AC00399,REC-0272,65.01,Bogor,3271,0,None,Cleared,approve,P3,24,Transaction Monitoring,1,0.5221,high,train
CASE-002260,TX002260,2024-11-04 8:10:09,AC00324,REC-0069,0.45,Samarinda,6472,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1888,low,train
CASE-002261,TX002261,2024-11-04 8:10:23,AC00095,REC-0199,364.13,Yogyakarta,3471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0356,low,train
CASE-002262,TX002262,2024-11-04 8:11:48,AC00086,REC-0125,340.13,Semarang,3374,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.3954,medium,train
CASE-002263,TX002263,2024-11-04 8:12:06,AC00279,REC-RING006,15.81,Bengkulu,1771,1,Account Takeover (ATO),Closed-Confirmed Fraud,block_and_freeze,P2,8,ATO Response,0,0.7385,high,train
CASE-002264,TX002264,2024-11-04 8:10:50,AC00431,REC-0041,222.66,Jakarta Timur,3172,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1701,low,train
CASE-002265,TX002265,2024-11-04 8:11:49,AC00369,REC-0231,638.24,Jakarta Selatan,3174,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2669,medium,train
CASE-002266,TX002266,2024-11-04 8:09:16,AC00089,REC-0190,241.21,Surabaya,3578,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.5147,high,train
CASE-002267,TX002267,2024-11-04 8:11:02,AC00035,REC-0048,171.16,Kupang,5371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1902,low,train
CASE-002268,TX002536,2024-11-04 8:06:27,AC00416,REC-0275,1360.67,Mataram,5271,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2896,medium,train
CASE-002269,TX002269,2024-11-04 8:11:02,AC00056,REC-0098,37.65,Pekanbaru,1471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2088,medium,validation
CASE-002270,TX002270,2024-11-04 8:06:40,AC00197,REC-0027,25.77,Banjarmasin,6371,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3236,medium,train
CASE-002271,TX002271,2024-11-04 8:07:32,AC00396,REC-0138,789.8,Solo,3372,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1854,low,test
CASE-002272,TX002272,2024-11-04 8:08:15,AC00295,REC-0194,308.85,Denpasar,5171,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.3477,medium,train
CASE-002273,TX002273,2024-11-04 8:07:18,AC00268,REC-RING010,1454.52,Padang,1371,1,Card Cloning,Investigating,hold_for_review,P2,8,Card Fraud Ops,0,0.6308,high,train
CASE-002274,TX002274,2024-11-04 8:08:53,AC00357,REC-RING002,806.97,Palangka Raya,6271,1,Phishing,Escalated,escalate_to_investigation,P1,2,Cyber Threat Intel,0,0.7177,high,train
CASE-002275,TX002275,2024-11-04 8:07:19,AC00490,REC-0097,364.81,Palu,7271,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1782,low,train
CASE-002276,TX002276,2024-11-04 8:09:41,AC00367,REC-0287,490.82,Samarinda,6472,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0984,low,test
CASE-002277,TX002277,2024-11-04 8:08:46,AC00093,REC-0112,1021.38,Jakarta Timur,3172,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.143,low,train
CASE-002278,TX002278,2024-11-04 8:09:13,AC00177,REC-0246,311.28,Banda Aceh,1171,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.5022,high,train
CASE-002279,TX002279,2024-11-04 8:06:59,AC00118,REC-0107,85.03,Tangerang Selatan,3674,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0813,low,test
CASE-002280,TX002280,2024-11-04 8:10:03,AC00183,REC-0171,307.75,Jakarta Timur,3172,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1254,low,test
CASE-002281,TX002281,2024-11-04 8:08:44,AC00137,REC-0156,333.67,Yogyakarta,3471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1259,low,validation
CASE-002282,TX002282,2024-11-04 8:12:03,AC00225,REC-0008,589.89,Solo,3372,1,Account Takeover (ATO),Investigating,hold_for_review,P2,8,ATO Response,1,0.6153,high,train
CASE-002283,TX002283,2024-11-04 8:12:15,AC00191,REC-0109,372.08,Jakarta Utara,3175,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2026,low,train
CASE-002284,TX002284,2024-11-04 8:08:40,AC00373,REC-0098,502.9,Jakarta Utara,3175,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.5419,high,train
CASE-002285,TX002285,2024-11-04 8:11:54,AC00167,REC-0061,103.81,Bengkulu,1771,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1065,low,validation
CASE-002286,TX002286,2024-11-04 8:08:31,AC00149,REC-0246,69.43,Balikpapan,6471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1041,low,train
CASE-002287,TX002287,2024-11-04 8:08:33,AC00453,REC-0125,110.4,Tangerang Selatan,3674,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4324,medium,validation
CASE-002288,TX002288,2024-11-04 8:08:33,AC00253,REC-0105,275.65,Banda Aceh,1171,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3519,medium,train
CASE-002289,TX002289,2024-11-04 8:08:51,AC00149,REC-0204,336.01,Tangerang Selatan,3674,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.5193,high,train
CASE-002290,TX002290,2024-11-04 8:10:15,AC00359,REC-0123,251.8,Semarang,3374,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.3755,medium,validation
CASE-002291,TX002291,2024-11-04 8:10:28,AC00050,REC-0283,334.07,Kupang,5371,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1862,low,train
CASE-002292,TX002292,2024-11-04 8:09:31,AC00054,REC-0165,52.44,Mataram,5271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1235,low,train
CASE-002293,TX002293,2024-11-04 8:11:01,AC00388,REC-0145,1030.85,Tangerang Selatan,3674,0,None,Cleared,approve,P3,24,Transaction Monitoring,0,0.3251,medium,validation
CASE-002294,TX002294,2024-11-04 8:11:41,AC00322,REC-0195,141.37,Palembang,1671,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4843,high,validation
CASE-002295,TX002295,2024-11-04 8:07:08,AC00140,REC-0239,211.7,Jakarta Pusat,3171,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2041,low,train
CASE-002296,TX002296,2024-11-04 8:08:27,AC00138,REC-0274,61.4,Pekanbaru,1471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2782,medium,train
CASE-002297,TX002297,2024-11-04 8:11:35,AC00408,REC-0184,308.23,Balikpapan,6471,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.3193,medium,train
CASE-002298,TX002298,2024-11-04 8:10:44,AC00219,REC-0158,111.41,Jakarta Pusat,3171,0,None,Cleared,approve,P3,24,Transaction Monitoring,1,0.3962,medium,test
CASE-002299,TX002299,2024-11-04 8:10:47,AC00339,REC-0134,675.49,Palu,7271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0823,low,train
CASE-002300,TX002300,2024-11-04 8:10:47,AC00446,REC-0185,29.72,Surakarta,3372,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0873,low,train
CASE-002301,TX002301,2024-11-04 8:07:10,AC00038,REC-0263,301.73,Jakarta Barat,3173,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0827,low,train
CASE-002302,TX002302,2024-11-04 8:07:33,AC00387,REC-0255,294.61,Surabaya,3578,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1527,low,train
CASE-002303,TX002303,2024-11-04 8:10:35,AC00126,REC-0239,106.43,Jakarta Selatan,3174,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1859,medium,test
CASE-002304,TX002304,2024-11-04 8:11:07,AC00155,REC-0051,381.52,Palangka Raya,6271,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.0841,low,train
CASE-002305,TX002305,2024-11-04 8:10:03,AC00494,REC-0241,1142.76,Jakarta Utara,3175,1,Account Takeover (ATO),Investigating,hold_for_review,P1,2,ATO Response,1,0.8242,critical,train
CASE-002306,TX002306,2024-11-04 8:11:43,AC00202,REC-0164,5.66,Jakarta Utara,3175,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1627,low,train
CASE-002307,TX002307,2024-11-04 8:06:31,AC00489,REC-0105,209.09,Bandung,3273,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2234,low,train
CASE-002308,TX002308,2024-11-04 8:07:27,AC00378,REC-0190,521.81,Bandung,3273,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1753,low,validation
CASE-002309,TX002309,2024-11-04 8:10:22,AC00255,REC-0161,588.36,Palu,7271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2873,medium,train
CASE-002310,TX002310,2024-11-04 8:11:06,AC00331,REC-0212,146.67,Bandar Lampung,1871,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1815,low,validation
CASE-002311,TX002311,2024-11-04 8:08:41,AC00243,REC-0024,176.52,Tangerang Selatan,3674,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.5157,high,test
CASE-002312,TX002312,2024-11-04 8:10:22,AC00066,REC-0289,57.34,Banda Aceh,1171,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.422,medium,train
CASE-002313,TX002313,2024-11-04 8:10:02,AC00166,REC-0114,294.77,Ambon,8171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2092,low,validation
CASE-002314,TX002314,2024-11-04 8:06:52,AC00288,REC-0075,881.32,Sorong,9271,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.3364,medium,test
CASE-002315,TX002315,2024-11-04 8:08:46,AC00005,REC-0009,162.59,Depok,3276,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2674,medium,test
CASE-002316,TX002316,2024-11-04 8:09:03,AC00191,REC-0134,56.15,Manado,7171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1042,low,validation
CASE-002317,TX002317,2024-11-04 8:07:00,AC00443,REC-0284,524.55,Sorong,9271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1678,low,train
CASE-002318,TX002318,2024-11-04 8:08:50,AC00096,REC-0300,535.4,Tangerang Selatan,3674,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,0,0.3451,medium,train
CASE-002319,TX002319,2024-11-04 8:09:53,AC00225,REC-0297,56.84,Mataram,5271,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4709,medium,train
CASE-002320,TX002320,2024-11-04 8:10:02,AC00042,REC-0214,135.94,Jakarta Utara,3175,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4082,medium,train
CASE-002321,TX002321,2024-11-04 8:09:40,AC_UNK_018,REC-0152,47.1,Bekasi,3275,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2655,medium,train
CASE-002322,TX002322,2024-11-04 8:12:09,AC00378,REC-0079,124.05,Bandar Lampung,1871,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2864,medium,train
CASE-002323,TX002323,2024-11-04 8:11:17,AC00322,REC-0101,802.89,Jakarta Pusat,3171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1235,low,test
CASE-002324,TX002324,2024-11-04 8:07:13,AC00328,REC-0169,193.16,Palu,7271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1753,low,train
CASE-002325,TX002325,2024-11-04 8:08:36,AC00337,REC-0118,541.52,Depok,3276,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0354,low,train
CASE-002326,TX002326,2024-11-04 8:08:39,AC00003,REC-0195,20.17,Surakarta,3372,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2679,medium,train
CASE-002327,TX002327,2024-11-04 8:06:59,AC00146,REC-0292,35.98,Manado,7171,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0395,low,train
CASE-002328,TX002328,2024-11-04 8:10:05,AC00004,REC-0126,273.24,Jakarta Utara,3175,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4517,medium,train
CASE-002329,TX002329,2024-11-04 8:11:40,AC00386,REC-0256,663.45,Bandar Lampung,1871,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0992,low,train
CASE-002330,TX002330,2024-11-04 8:09:48,AC00187,REC-0282,343.86,Palu,7271,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2,low,train
CASE-002331,TX002331,2024-11-04 8:11:12,AC00415,REC-0173,69.38,Jakarta Timur,3172,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1524,low,train
CASE-002332,TX002332,2024-11-04 8:11:19,AC00315,REC-0132,75.43,Jakarta Utara,3175,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1362,low,train
CASE-002333,TX002333,2024-11-04 8:09:17,AC00297,REC-0251,414.64,Semarang,3374,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4215,medium,train
CASE-002334,TX002334,2024-11-04 8:07:48,AC00304,REC-0252,86.79,Yogyakarta,3471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0942,low,validation
CASE-002335,TX002335,2024-11-04 8:11:22,AC00016,REC-0236,1105.88,Surabaya,3578,0,None,Cleared,approve,P2,8,Transaction Monitoring,1,0.6027,high,train
CASE-002336,TX002336,2024-11-04 8:08:16,AC00048,REC-0087,14.1,Jambi,1571,0,None,Auto-Approved,approve,P3,24,Transaction Monitoring,1,0.4171,medium,test
CASE-002337,TX002337,2024-11-04 8:12:02,AC00485,REC-0181,63.33,Jambi,1571,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2442,low,validation
CASE-002338,TX002338,2024-11-04 8:09:33,AC00064,REC-0087,606.27,Jambi,1571,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1959,low,train
CASE-002339,TX002339,2024-11-04 8:10:24,AC00081,REC-0072,4.47,Makassar,7371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.2012,low,test
CASE-002340,TX002340,2024-11-04 8:08:12,AC00228,REC-0280,289.01,Padang,1371,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.1961,low,train
CASE-002341,TX002341,2024-11-04 8:06:32,AC00204,REC-0251,338.69,Bandung,3273,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.212,low,test
CASE-002342,TX002342,2024-11-04 8:08:27,AC00144,REC-0095,97.73,Jayapura,9471,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0902,low,validation
CASE-002343,TX002537,2024-11-04 8:07:50,AC00420,REC-0278,1021.16,Bandar Lampung,1871,0,None,Auto-Approved,approve,P4,72,Transaction Monitoring,0,0.0436,low,validation
CASE-002344,TX002344,2024-11-04 8:09:16,AC00448,REC-0031,27.61,Yogyakarta,3471,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.2503,medium,train
CASE-002345,TX002345,2024-11-04 8:08:05,AC00363,REC-0269,284.17,Banjarmasin,6371,0,None,Cleared,approve,P4,72,Transaction Monitoring,0,0.1153,low,train
