TransactionID,FraudScore_Probability_Seed,PredictedRiskLevel_Seed,IsFraud,TopFeature1,TopFeature1Value,TopFeature1Contribution_Seed,TopReason1_ID,TopFeature2,TopFeature2Value,TopFeature2Contribution_Seed,TopReason2_ID,TopFeature3,TopFeature3Value,TopFeature3Contribution_Seed,TopReason3_ID
TX001969,0.0842,low,0,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001970,0.5149,high,0,LoginAttempts,5.0,0.24,Banyak percobaan login,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX001971,0.0891,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001972,0.3273,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX001973,0.2176,low,0,TransactionAmountZScore,2.7205,0.12,Nominal transaksi outlier,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX001974,0.2174,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001975,0.1415,low,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001976,0.2742,medium,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001977,0.1277,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001978,0.1004,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001979,0.2544,low,0,TransactionAmountZScore,3.1937,0.12,Nominal transaksi outlier,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX001980,0.2672,medium,0,RecipientUniqueSendersTotal,19,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001981,0.4993,high,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7.0,0.08,Device dipakai oleh banyak akun
TX001982,0.521,high,0,AmountToBalanceRatio,1.0664,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7.0,0.08,Device dipakai oleh banyak akun
TX001983,0.0958,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001984,0.0887,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001985,0.2754,medium,0,TransactionAmountZScore,4.1823,0.12,Nominal transaksi outlier,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7.0,0.08,Device dipakai oleh banyak akun
TX001986,0.2478,medium,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001987,0.18,low,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001988,0.1558,low,0,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001989,0.1548,low,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001990,0.061,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001991,0.3448,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX001992,0.1086,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001993,0.1008,low,0,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001994,0.1191,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001995,0.1772,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,8,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001996,0.1848,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX001997,0.1826,low,0,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX001998,0.3727,medium,0,TransactionAmountZScore,2.9094,0.12,Nominal transaksi outlier,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6.0,0.08,Device dipakai oleh banyak akun
TX001999,0.1617,low,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002000,0.3904,medium,0,TransactionDuration,23.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6.0,0.08,Device dipakai oleh banyak akun
TX002001,0.2437,medium,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002002,0.0784,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002003,0.1859,low,0,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002004,0.2613,medium,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002005,0.2999,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002006,0.2031,low,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002007,0.1726,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002008,0.2272,medium,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002009,0.2847,medium,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002010,0.1906,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002011,0.2234,medium,0,AmountToBalanceRatio,0.7891,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002012,0.2194,low,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002013,0.0315,low,0,RuleRiskScore,0.0,-0.1,Pola transaksi relatif normal,ThreatIntel_Flag,False,-0.08,Tidak ada threat intelligence,LoginAttempts,1.0,-0.06,Percobaan login rendah
TX002014,0.1747,low,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002015,0.4148,medium,0,TransactionDuration,12.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002016,0.179,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002017,0.0943,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002018,0.1585,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,9,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002019,0.1895,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002020,0.1869,low,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002021,0.2954,medium,0,TransactionDuration,12.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002022,0.1553,low,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002023,0.5382,high,0,AmountToBalanceRatio,1.8353,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5.0,0.08,Device dipakai oleh banyak akun
TX002024,0.0933,low,0,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002025,0.0617,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002026,0.3382,medium,0,AmountToBalanceRatio,1.1542,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002027,0.1091,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002028,0.11,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002029,0.4601,high,0,AmountToBalanceRatio,1.2585,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002030,0.163,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002031,0.2077,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002032,0.4027,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,8.0,0.08,Device dipakai oleh banyak akun
TX002033,0.2715,medium,0,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002034,0.4851,high,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,TransactionDuration,25.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,8.0,0.12,Rekening penerima terhubung banyak pengirim
TX002035,0.0978,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002036,0.1934,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002037,0.4034,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,9.0,0.08,Device dipakai oleh banyak akun
TX002038,0.1199,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002039,0.3902,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6.0,0.08,Device dipakai oleh banyak akun
TX002040,0.1824,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002041,0.4381,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002042,0.1915,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002043,0.1429,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002044,0.1559,low,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002045,0.2205,medium,0,TransactionDuration,26.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,9.0,0.08,Device dipakai oleh banyak akun
TX002046,0.3101,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002047,0.1115,low,0,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002048,0.1074,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002049,0.0976,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002050,0.1469,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002051,0.1942,low,0,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002052,0.1444,low,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002053,0.204,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,6,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002054,0.4864,medium,0,LoginAttempts,4.0,0.192,Banyak percobaan login,RecipientUniqueSendersTotal,12,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002055,0.1042,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002056,0.4296,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5.0,0.08,Device dipakai oleh banyak akun
TX002057,0.0827,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002058,0.0497,low,0,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002059,0.3199,medium,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,7,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002060,0.1477,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,5,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002061,0.1388,low,0,RecipientUniqueSendersTotal,13,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002062,0.1381,low,0,RecipientUniqueSendersTotal,8,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002063,0.2618,medium,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002064,0.5045,high,0,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,TransactionDuration,21.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,11.0,0.12,Rekening penerima terhubung banyak pengirim
TX002065,0.2473,medium,0,TransactionDuration,23.0,0.16,Durasi transaksi sangat cepat,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan
TX002066,0.3307,medium,0,AmountToBalanceRatio,0.8521,0.22,Nominal mendekati saldo akun,RecipientUniqueSendersTotal,6,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7.0,0.08,Device dipakai oleh banyak akun
TX002067,0.1191,low,0,RecipientUniqueSendersTotal,9,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002068,0.1742,low,0,RecipientUniqueSendersTotal,10,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002069,0.1883,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002070,0.2501,medium,0,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan
TX002071,0.0864,low,0,RecipientUniqueSendersTotal,5,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002072,0.0598,low,0,DeviceUniqueAccountsTotal,7,0.08,Device dipakai oleh banyak akun,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002073,0.1256,low,0,RecipientUniqueSendersTotal,11,0.12,Rekening penerima terhubung banyak pengirim,,,0.0,Tidak ada faktor tambahan,,,0.0,Tidak ada faktor tambahan
TX002074,0.7685,critical,1,LoginAttempts,5.0,0.24,Banyak percobaan login,ThreatIntel_Flag,True,0.2,IP atau device ada di threat intelligence,RecipientUniqueSendersTotal,8.0,0.12,Rekening penerima terhubung banyak pengirim
